"","location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"16042","Mississippi","1 wk ahead","Bin","percent","7.8","7.9",0.01
"16043","Mississippi","1 wk ahead","Bin","percent","7.9","8.0",0.008
"16044","Mississippi","1 wk ahead","Bin","percent","8.0","8.1",0.007
"16045","Mississippi","1 wk ahead","Bin","percent","8.1","8.2",0.011
"16046","Mississippi","1 wk ahead","Bin","percent","8.2","8.3",0.007
"16047","Mississippi","1 wk ahead","Bin","percent","8.3","8.4",0.007
"16048","Mississippi","1 wk ahead","Bin","percent","8.4","8.5",0.018
"16049","Mississippi","1 wk ahead","Bin","percent","8.5","8.6",0.008
"16050","Mississippi","1 wk ahead","Bin","percent","8.6","8.7",0.011
"16051","Mississippi","1 wk ahead","Bin","percent","8.7","8.8",0.01
"16052","Mississippi","1 wk ahead","Bin","percent","8.8","8.9",0.003
"16053","Mississippi","1 wk ahead","Bin","percent","8.9","9.0",0.006
"16054","Mississippi","1 wk ahead","Bin","percent","9.0","9.1",0.006
"16055","Mississippi","1 wk ahead","Bin","percent","9.1","9.2",0.005
"16056","Mississippi","1 wk ahead","Bin","percent","9.2","9.3",0.007
"16057","Mississippi","1 wk ahead","Bin","percent","9.3","9.4",0.007
"16058","Mississippi","1 wk ahead","Bin","percent","9.4","9.5",0.006
"16059","Mississippi","1 wk ahead","Bin","percent","9.5","9.6",0.007
"16060","Mississippi","1 wk ahead","Bin","percent","9.6","9.7",0.007
"16061","Mississippi","1 wk ahead","Bin","percent","9.7","9.8",0.008
"16062","Mississippi","1 wk ahead","Bin","percent","9.8","9.9",0.002
"16063","Mississippi","1 wk ahead","Bin","percent","9.9","10.0",0.007
"16064","Mississippi","1 wk ahead","Bin","percent","10.0","10.1",0.008
"16065","Mississippi","1 wk ahead","Bin","percent","10.1","10.2",0.013
"16066","Mississippi","1 wk ahead","Bin","percent","10.2","10.3",0.003
"16067","Mississippi","1 wk ahead","Bin","percent","10.3","10.4",0.006
"16068","Mississippi","1 wk ahead","Bin","percent","10.4","10.5",0.005
"16069","Mississippi","1 wk ahead","Bin","percent","10.5","10.6",0.003
"16070","Mississippi","1 wk ahead","Bin","percent","10.6","10.7",0.006
"16071","Mississippi","1 wk ahead","Bin","percent","10.7","10.8",0.004
"16072","Mississippi","1 wk ahead","Bin","percent","10.8","10.9",0.003
"16073","Mississippi","1 wk ahead","Bin","percent","10.9","11.0",0.002
"16074","Mississippi","1 wk ahead","Bin","percent","11.0","11.1",0.002
"16075","Mississippi","1 wk ahead","Bin","percent","11.1","11.2",0.004
"16076","Mississippi","1 wk ahead","Bin","percent","11.2","11.3",0.004
"16077","Mississippi","1 wk ahead","Bin","percent","11.3","11.4",0
"16078","Mississippi","1 wk ahead","Bin","percent","11.4","11.5",0.002
"16079","Mississippi","1 wk ahead","Bin","percent","11.5","11.6",0.001
"16080","Mississippi","1 wk ahead","Bin","percent","11.6","11.7",0.004
"16081","Mississippi","1 wk ahead","Bin","percent","11.7","11.8",0.003
"16082","Mississippi","1 wk ahead","Bin","percent","11.8","11.9",0.001
"16083","Mississippi","1 wk ahead","Bin","percent","11.9","12.0",0.001
"16084","Mississippi","1 wk ahead","Bin","percent","12.0","12.1",0.003
"16085","Mississippi","1 wk ahead","Bin","percent","12.1","12.2",0.001
"16086","Mississippi","1 wk ahead","Bin","percent","12.2","12.3",0.002
"16087","Mississippi","1 wk ahead","Bin","percent","12.3","12.4",0.002
"16088","Mississippi","1 wk ahead","Bin","percent","12.4","12.5",0.002
"16089","Mississippi","1 wk ahead","Bin","percent","12.5","12.6",0.003
"16090","Mississippi","1 wk ahead","Bin","percent","12.6","12.7",0.002
"16091","Mississippi","1 wk ahead","Bin","percent","12.7","12.8",0.003
"16092","Mississippi","1 wk ahead","Bin","percent","12.8","12.9",0
"16093","Mississippi","1 wk ahead","Bin","percent","12.9","13.0",0.002
"16094","Mississippi","1 wk ahead","Bin","percent","13.0","100.0",0.07
"16095","Mississippi","2 wk ahead","Point","percent",NA,NA,5.9
"16096","Mississippi","2 wk ahead","Bin","percent","0.0","0.1",0
"16097","Mississippi","2 wk ahead","Bin","percent","0.1","0.2",0
"16098","Mississippi","2 wk ahead","Bin","percent","0.2","0.3",0
"16099","Mississippi","2 wk ahead","Bin","percent","0.3","0.4",0
"16100","Mississippi","2 wk ahead","Bin","percent","0.4","0.5",0
"16101","Mississippi","2 wk ahead","Bin","percent","0.5","0.6",0
"16102","Mississippi","2 wk ahead","Bin","percent","0.6","0.7",0
"16103","Mississippi","2 wk ahead","Bin","percent","0.7","0.8",0
"16104","Mississippi","2 wk ahead","Bin","percent","0.8","0.9",0
"16105","Mississippi","2 wk ahead","Bin","percent","0.9","1.0",0
"16106","Mississippi","2 wk ahead","Bin","percent","1.0","1.1",0
"16107","Mississippi","2 wk ahead","Bin","percent","1.1","1.2",0
"16108","Mississippi","2 wk ahead","Bin","percent","1.2","1.3",0
"16109","Mississippi","2 wk ahead","Bin","percent","1.3","1.4",0
"16110","Mississippi","2 wk ahead","Bin","percent","1.4","1.5",0
"16111","Mississippi","2 wk ahead","Bin","percent","1.5","1.6",0
"16112","Mississippi","2 wk ahead","Bin","percent","1.6","1.7",0
"16113","Mississippi","2 wk ahead","Bin","percent","1.7","1.8",0
"16114","Mississippi","2 wk ahead","Bin","percent","1.8","1.9",0
"16115","Mississippi","2 wk ahead","Bin","percent","1.9","2.0",0
"16116","Mississippi","2 wk ahead","Bin","percent","2.0","2.1",0
"16117","Mississippi","2 wk ahead","Bin","percent","2.1","2.2",0
"16118","Mississippi","2 wk ahead","Bin","percent","2.2","2.3",0
"16119","Mississippi","2 wk ahead","Bin","percent","2.3","2.4",0
"16120","Mississippi","2 wk ahead","Bin","percent","2.4","2.5",0
"16121","Mississippi","2 wk ahead","Bin","percent","2.5","2.6",0
"16122","Mississippi","2 wk ahead","Bin","percent","2.6","2.7",0
"16123","Mississippi","2 wk ahead","Bin","percent","2.7","2.8",0.001
"16124","Mississippi","2 wk ahead","Bin","percent","2.8","2.9",0.002
"16125","Mississippi","2 wk ahead","Bin","percent","2.9","3.0",0.002
"16126","Mississippi","2 wk ahead","Bin","percent","3.0","3.1",0.005
"16127","Mississippi","2 wk ahead","Bin","percent","3.1","3.2",0.005
"16128","Mississippi","2 wk ahead","Bin","percent","3.2","3.3",0.009
"16129","Mississippi","2 wk ahead","Bin","percent","3.3","3.4",0.011
"16130","Mississippi","2 wk ahead","Bin","percent","3.4","3.5",0.016
"16131","Mississippi","2 wk ahead","Bin","percent","3.5","3.6",0.013
"16132","Mississippi","2 wk ahead","Bin","percent","3.6","3.7",0.01
"16133","Mississippi","2 wk ahead","Bin","percent","3.7","3.8",0.015
"16134","Mississippi","2 wk ahead","Bin","percent","3.8","3.9",0.016
"16135","Mississippi","2 wk ahead","Bin","percent","3.9","4.0",0.007
"16136","Mississippi","2 wk ahead","Bin","percent","4.0","4.1",0.013
"16137","Mississippi","2 wk ahead","Bin","percent","4.1","4.2",0.021
"16138","Mississippi","2 wk ahead","Bin","percent","4.2","4.3",0.021
"16139","Mississippi","2 wk ahead","Bin","percent","4.3","4.4",0.015
"16140","Mississippi","2 wk ahead","Bin","percent","4.4","4.5",0.019
"16141","Mississippi","2 wk ahead","Bin","percent","4.5","4.6",0.026
"16142","Mississippi","2 wk ahead","Bin","percent","4.6","4.7",0.019
"16143","Mississippi","2 wk ahead","Bin","percent","4.7","4.8",0.02
"16144","Mississippi","2 wk ahead","Bin","percent","4.8","4.9",0.016
"16145","Mississippi","2 wk ahead","Bin","percent","4.9","5.0",0.021
"16146","Mississippi","2 wk ahead","Bin","percent","5.0","5.1",0.018
"16147","Mississippi","2 wk ahead","Bin","percent","5.1","5.2",0.019
"16148","Mississippi","2 wk ahead","Bin","percent","5.2","5.3",0.023
"16149","Mississippi","2 wk ahead","Bin","percent","5.3","5.4",0.011
"16150","Mississippi","2 wk ahead","Bin","percent","5.4","5.5",0.027
"16151","Mississippi","2 wk ahead","Bin","percent","5.5","5.6",0.023
"16152","Mississippi","2 wk ahead","Bin","percent","5.6","5.7",0.019
"16153","Mississippi","2 wk ahead","Bin","percent","5.7","5.8",0.021
"16154","Mississippi","2 wk ahead","Bin","percent","5.8","5.9",0.019
"16155","Mississippi","2 wk ahead","Bin","percent","5.9","6.0",0.019
"16156","Mississippi","2 wk ahead","Bin","percent","6.0","6.1",0.02
"16157","Mississippi","2 wk ahead","Bin","percent","6.1","6.2",0.013
"16158","Mississippi","2 wk ahead","Bin","percent","6.2","6.3",0.02
"16159","Mississippi","2 wk ahead","Bin","percent","6.3","6.4",0.014
"16160","Mississippi","2 wk ahead","Bin","percent","6.4","6.5",0.01
"16161","Mississippi","2 wk ahead","Bin","percent","6.5","6.6",0.016
"16162","Mississippi","2 wk ahead","Bin","percent","6.6","6.7",0.014
"16163","Mississippi","2 wk ahead","Bin","percent","6.7","6.8",0.02
"16164","Mississippi","2 wk ahead","Bin","percent","6.8","6.9",0.014
"16165","Mississippi","2 wk ahead","Bin","percent","6.9","7.0",0.015
"16166","Mississippi","2 wk ahead","Bin","percent","7.0","7.1",0.007
"16167","Mississippi","2 wk ahead","Bin","percent","7.1","7.2",0.011
"16168","Mississippi","2 wk ahead","Bin","percent","7.2","7.3",0.016
"16169","Mississippi","2 wk ahead","Bin","percent","7.3","7.4",0.009
"16170","Mississippi","2 wk ahead","Bin","percent","7.4","7.5",0.01
"16171","Mississippi","2 wk ahead","Bin","percent","7.5","7.6",0.009
"16172","Mississippi","2 wk ahead","Bin","percent","7.6","7.7",0.011
"16173","Mississippi","2 wk ahead","Bin","percent","7.7","7.8",0.015
"16174","Mississippi","2 wk ahead","Bin","percent","7.8","7.9",0.015
"16175","Mississippi","2 wk ahead","Bin","percent","7.9","8.0",0.01
"16176","Mississippi","2 wk ahead","Bin","percent","8.0","8.1",0.012
"16177","Mississippi","2 wk ahead","Bin","percent","8.1","8.2",0.011
"16178","Mississippi","2 wk ahead","Bin","percent","8.2","8.3",0.011
"16179","Mississippi","2 wk ahead","Bin","percent","8.3","8.4",0.008
"16180","Mississippi","2 wk ahead","Bin","percent","8.4","8.5",0.006
"16181","Mississippi","2 wk ahead","Bin","percent","8.5","8.6",0.005
"16182","Mississippi","2 wk ahead","Bin","percent","8.6","8.7",0.008
"16183","Mississippi","2 wk ahead","Bin","percent","8.7","8.8",0.009
"16184","Mississippi","2 wk ahead","Bin","percent","8.8","8.9",0.004
"16185","Mississippi","2 wk ahead","Bin","percent","8.9","9.0",0.009
"16186","Mississippi","2 wk ahead","Bin","percent","9.0","9.1",0.006
"16187","Mississippi","2 wk ahead","Bin","percent","9.1","9.2",0.003
"16188","Mississippi","2 wk ahead","Bin","percent","9.2","9.3",0.01
"16189","Mississippi","2 wk ahead","Bin","percent","9.3","9.4",0.006
"16190","Mississippi","2 wk ahead","Bin","percent","9.4","9.5",0.005
"16191","Mississippi","2 wk ahead","Bin","percent","9.5","9.6",0.004
"16192","Mississippi","2 wk ahead","Bin","percent","9.6","9.7",0.006
"16193","Mississippi","2 wk ahead","Bin","percent","9.7","9.8",0.004
"16194","Mississippi","2 wk ahead","Bin","percent","9.8","9.9",0.002
"16195","Mississippi","2 wk ahead","Bin","percent","9.9","10.0",0.003
"16196","Mississippi","2 wk ahead","Bin","percent","10.0","10.1",0.002
"16197","Mississippi","2 wk ahead","Bin","percent","10.1","10.2",0.002
"16198","Mississippi","2 wk ahead","Bin","percent","10.2","10.3",0.003
"16199","Mississippi","2 wk ahead","Bin","percent","10.3","10.4",0
"16200","Mississippi","2 wk ahead","Bin","percent","10.4","10.5",0.004
"16201","Mississippi","2 wk ahead","Bin","percent","10.5","10.6",0.005
"16202","Mississippi","2 wk ahead","Bin","percent","10.6","10.7",0.004
"16203","Mississippi","2 wk ahead","Bin","percent","10.7","10.8",0.001
"16204","Mississippi","2 wk ahead","Bin","percent","10.8","10.9",0.004
"16205","Mississippi","2 wk ahead","Bin","percent","10.9","11.0",0.002
"16206","Mississippi","2 wk ahead","Bin","percent","11.0","11.1",0
"16207","Mississippi","2 wk ahead","Bin","percent","11.1","11.2",0.007
"16208","Mississippi","2 wk ahead","Bin","percent","11.2","11.3",0.001
"16209","Mississippi","2 wk ahead","Bin","percent","11.3","11.4",0.005
"16210","Mississippi","2 wk ahead","Bin","percent","11.4","11.5",0.003
"16211","Mississippi","2 wk ahead","Bin","percent","11.5","11.6",0.001
"16212","Mississippi","2 wk ahead","Bin","percent","11.6","11.7",0.001
"16213","Mississippi","2 wk ahead","Bin","percent","11.7","11.8",0.003
"16214","Mississippi","2 wk ahead","Bin","percent","11.8","11.9",0.001
"16215","Mississippi","2 wk ahead","Bin","percent","11.9","12.0",0.003
"16216","Mississippi","2 wk ahead","Bin","percent","12.0","12.1",0
"16217","Mississippi","2 wk ahead","Bin","percent","12.1","12.2",0.001
"16218","Mississippi","2 wk ahead","Bin","percent","12.2","12.3",0.001
"16219","Mississippi","2 wk ahead","Bin","percent","12.3","12.4",0.001
"16220","Mississippi","2 wk ahead","Bin","percent","12.4","12.5",0.002
"16221","Mississippi","2 wk ahead","Bin","percent","12.5","12.6",0
"16222","Mississippi","2 wk ahead","Bin","percent","12.6","12.7",0.001
"16223","Mississippi","2 wk ahead","Bin","percent","12.7","12.8",0.001
"16224","Mississippi","2 wk ahead","Bin","percent","12.8","12.9",0.001
"16225","Mississippi","2 wk ahead","Bin","percent","12.9","13.0",0.001
"16226","Mississippi","2 wk ahead","Bin","percent","13.0","100.0",0.036
"16227","Mississippi","3 wk ahead","Point","percent",NA,NA,4.9
"16228","Mississippi","3 wk ahead","Bin","percent","0.0","0.1",0
"16229","Mississippi","3 wk ahead","Bin","percent","0.1","0.2",0
"16230","Mississippi","3 wk ahead","Bin","percent","0.2","0.3",0
"16231","Mississippi","3 wk ahead","Bin","percent","0.3","0.4",0
"16232","Mississippi","3 wk ahead","Bin","percent","0.4","0.5",0
"16233","Mississippi","3 wk ahead","Bin","percent","0.5","0.6",0
"16234","Mississippi","3 wk ahead","Bin","percent","0.6","0.7",0
"16235","Mississippi","3 wk ahead","Bin","percent","0.7","0.8",0
"16236","Mississippi","3 wk ahead","Bin","percent","0.8","0.9",0
"16237","Mississippi","3 wk ahead","Bin","percent","0.9","1.0",0
"16238","Mississippi","3 wk ahead","Bin","percent","1.0","1.1",0
"16239","Mississippi","3 wk ahead","Bin","percent","1.1","1.2",0
"16240","Mississippi","3 wk ahead","Bin","percent","1.2","1.3",0
"16241","Mississippi","3 wk ahead","Bin","percent","1.3","1.4",0
"16242","Mississippi","3 wk ahead","Bin","percent","1.4","1.5",0
"16243","Mississippi","3 wk ahead","Bin","percent","1.5","1.6",0
"16244","Mississippi","3 wk ahead","Bin","percent","1.6","1.7",0
"16245","Mississippi","3 wk ahead","Bin","percent","1.7","1.8",0
"16246","Mississippi","3 wk ahead","Bin","percent","1.8","1.9",0
"16247","Mississippi","3 wk ahead","Bin","percent","1.9","2.0",0
"16248","Mississippi","3 wk ahead","Bin","percent","2.0","2.1",0
"16249","Mississippi","3 wk ahead","Bin","percent","2.1","2.2",0
"16250","Mississippi","3 wk ahead","Bin","percent","2.2","2.3",0.002
"16251","Mississippi","3 wk ahead","Bin","percent","2.3","2.4",0.002
"16252","Mississippi","3 wk ahead","Bin","percent","2.4","2.5",0.002
"16253","Mississippi","3 wk ahead","Bin","percent","2.5","2.6",0.005
"16254","Mississippi","3 wk ahead","Bin","percent","2.6","2.7",0.007
"16255","Mississippi","3 wk ahead","Bin","percent","2.7","2.8",0.006
"16256","Mississippi","3 wk ahead","Bin","percent","2.8","2.9",0.008
"16257","Mississippi","3 wk ahead","Bin","percent","2.9","3.0",0.009
"16258","Mississippi","3 wk ahead","Bin","percent","3.0","3.1",0.01
"16259","Mississippi","3 wk ahead","Bin","percent","3.1","3.2",0.016
"16260","Mississippi","3 wk ahead","Bin","percent","3.2","3.3",0.009
"16261","Mississippi","3 wk ahead","Bin","percent","3.3","3.4",0.014
"16262","Mississippi","3 wk ahead","Bin","percent","3.4","3.5",0.016
"16263","Mississippi","3 wk ahead","Bin","percent","3.5","3.6",0.032
"16264","Mississippi","3 wk ahead","Bin","percent","3.6","3.7",0.014
"16265","Mississippi","3 wk ahead","Bin","percent","3.7","3.8",0.025
"16266","Mississippi","3 wk ahead","Bin","percent","3.8","3.9",0.028
"16267","Mississippi","3 wk ahead","Bin","percent","3.9","4.0",0.035
"16268","Mississippi","3 wk ahead","Bin","percent","4.0","4.1",0.028
"16269","Mississippi","3 wk ahead","Bin","percent","4.1","4.2",0.031
"16270","Mississippi","3 wk ahead","Bin","percent","4.2","4.3",0.025
"16271","Mississippi","3 wk ahead","Bin","percent","4.3","4.4",0.028
"16272","Mississippi","3 wk ahead","Bin","percent","4.4","4.5",0.026
"16273","Mississippi","3 wk ahead","Bin","percent","4.5","4.6",0.032
"16274","Mississippi","3 wk ahead","Bin","percent","4.6","4.7",0.03
"16275","Mississippi","3 wk ahead","Bin","percent","4.7","4.8",0.022
"16276","Mississippi","3 wk ahead","Bin","percent","4.8","4.9",0.022
"16277","Mississippi","3 wk ahead","Bin","percent","4.9","5.0",0.028
"16278","Mississippi","3 wk ahead","Bin","percent","5.0","5.1",0.026
"16279","Mississippi","3 wk ahead","Bin","percent","5.1","5.2",0.017
"16280","Mississippi","3 wk ahead","Bin","percent","5.2","5.3",0.025
"16281","Mississippi","3 wk ahead","Bin","percent","5.3","5.4",0.02
"16282","Mississippi","3 wk ahead","Bin","percent","5.4","5.5",0.023
"16283","Mississippi","3 wk ahead","Bin","percent","5.5","5.6",0.024
"16284","Mississippi","3 wk ahead","Bin","percent","5.6","5.7",0.022
"16285","Mississippi","3 wk ahead","Bin","percent","5.7","5.8",0.014
"16286","Mississippi","3 wk ahead","Bin","percent","5.8","5.9",0.022
"16287","Mississippi","3 wk ahead","Bin","percent","5.9","6.0",0.011
"16288","Mississippi","3 wk ahead","Bin","percent","6.0","6.1",0.013
"16289","Mississippi","3 wk ahead","Bin","percent","6.1","6.2",0.016
"16290","Mississippi","3 wk ahead","Bin","percent","6.2","6.3",0.013
"16291","Mississippi","3 wk ahead","Bin","percent","6.3","6.4",0.012
"16292","Mississippi","3 wk ahead","Bin","percent","6.4","6.5",0.013
"16293","Mississippi","3 wk ahead","Bin","percent","6.5","6.6",0.014
"16294","Mississippi","3 wk ahead","Bin","percent","6.6","6.7",0.02
"16295","Mississippi","3 wk ahead","Bin","percent","6.7","6.8",0.012
"16296","Mississippi","3 wk ahead","Bin","percent","6.8","6.9",0.006
"16297","Mississippi","3 wk ahead","Bin","percent","6.9","7.0",0.012
"16298","Mississippi","3 wk ahead","Bin","percent","7.0","7.1",0.009
"16299","Mississippi","3 wk ahead","Bin","percent","7.1","7.2",0.008
"16300","Mississippi","3 wk ahead","Bin","percent","7.2","7.3",0.008
"16301","Mississippi","3 wk ahead","Bin","percent","7.3","7.4",0.01
"16302","Mississippi","3 wk ahead","Bin","percent","7.4","7.5",0.002
"16303","Mississippi","3 wk ahead","Bin","percent","7.5","7.6",0.004
"16304","Mississippi","3 wk ahead","Bin","percent","7.6","7.7",0.006
"16305","Mississippi","3 wk ahead","Bin","percent","7.7","7.8",0.006
"16306","Mississippi","3 wk ahead","Bin","percent","7.8","7.9",0.009
"16307","Mississippi","3 wk ahead","Bin","percent","7.9","8.0",0.005
"16308","Mississippi","3 wk ahead","Bin","percent","8.0","8.1",0.004
"16309","Mississippi","3 wk ahead","Bin","percent","8.1","8.2",0.003
"16310","Mississippi","3 wk ahead","Bin","percent","8.2","8.3",0.006
"16311","Mississippi","3 wk ahead","Bin","percent","8.3","8.4",0.006
"16312","Mississippi","3 wk ahead","Bin","percent","8.4","8.5",0.004
"16313","Mississippi","3 wk ahead","Bin","percent","8.5","8.6",0.004
"16314","Mississippi","3 wk ahead","Bin","percent","8.6","8.7",0.002
"16315","Mississippi","3 wk ahead","Bin","percent","8.7","8.8",0.002
"16316","Mississippi","3 wk ahead","Bin","percent","8.8","8.9",0.002
"16317","Mississippi","3 wk ahead","Bin","percent","8.9","9.0",0.005
"16318","Mississippi","3 wk ahead","Bin","percent","9.0","9.1",0.003
"16319","Mississippi","3 wk ahead","Bin","percent","9.1","9.2",0.002
"16320","Mississippi","3 wk ahead","Bin","percent","9.2","9.3",0.002
"16321","Mississippi","3 wk ahead","Bin","percent","9.3","9.4",0.001
"16322","Mississippi","3 wk ahead","Bin","percent","9.4","9.5",0.001
"16323","Mississippi","3 wk ahead","Bin","percent","9.5","9.6",0.003
"16324","Mississippi","3 wk ahead","Bin","percent","9.6","9.7",0.001
"16325","Mississippi","3 wk ahead","Bin","percent","9.7","9.8",0.002
"16326","Mississippi","3 wk ahead","Bin","percent","9.8","9.9",0.001
"16327","Mississippi","3 wk ahead","Bin","percent","9.9","10.0",0
"16328","Mississippi","3 wk ahead","Bin","percent","10.0","10.1",0.001
"16329","Mississippi","3 wk ahead","Bin","percent","10.1","10.2",0.001
"16330","Mississippi","3 wk ahead","Bin","percent","10.2","10.3",0.001
"16331","Mississippi","3 wk ahead","Bin","percent","10.3","10.4",0.001
"16332","Mississippi","3 wk ahead","Bin","percent","10.4","10.5",0
"16333","Mississippi","3 wk ahead","Bin","percent","10.5","10.6",0.001
"16334","Mississippi","3 wk ahead","Bin","percent","10.6","10.7",0.001
"16335","Mississippi","3 wk ahead","Bin","percent","10.7","10.8",0.001
"16336","Mississippi","3 wk ahead","Bin","percent","10.8","10.9",0.002
"16337","Mississippi","3 wk ahead","Bin","percent","10.9","11.0",0.001
"16338","Mississippi","3 wk ahead","Bin","percent","11.0","11.1",0
"16339","Mississippi","3 wk ahead","Bin","percent","11.1","11.2",0
"16340","Mississippi","3 wk ahead","Bin","percent","11.2","11.3",0.003
"16341","Mississippi","3 wk ahead","Bin","percent","11.3","11.4",0
"16342","Mississippi","3 wk ahead","Bin","percent","11.4","11.5",0.001
"16343","Mississippi","3 wk ahead","Bin","percent","11.5","11.6",0
"16344","Mississippi","3 wk ahead","Bin","percent","11.6","11.7",0.001
"16345","Mississippi","3 wk ahead","Bin","percent","11.7","11.8",0
"16346","Mississippi","3 wk ahead","Bin","percent","11.8","11.9",0
"16347","Mississippi","3 wk ahead","Bin","percent","11.9","12.0",0
"16348","Mississippi","3 wk ahead","Bin","percent","12.0","12.1",0
"16349","Mississippi","3 wk ahead","Bin","percent","12.1","12.2",0.001
"16350","Mississippi","3 wk ahead","Bin","percent","12.2","12.3",0
"16351","Mississippi","3 wk ahead","Bin","percent","12.3","12.4",0.001
"16352","Mississippi","3 wk ahead","Bin","percent","12.4","12.5",0.001
"16353","Mississippi","3 wk ahead","Bin","percent","12.5","12.6",0.001
"16354","Mississippi","3 wk ahead","Bin","percent","12.6","12.7",0
"16355","Mississippi","3 wk ahead","Bin","percent","12.7","12.8",0
"16356","Mississippi","3 wk ahead","Bin","percent","12.8","12.9",0.001
"16357","Mississippi","3 wk ahead","Bin","percent","12.9","13.0",0.001
"16358","Mississippi","3 wk ahead","Bin","percent","13.0","100.0",0.011
"16359","Mississippi","4 wk ahead","Point","percent",NA,NA,4.3
"16360","Mississippi","4 wk ahead","Bin","percent","0.0","0.1",0
"16361","Mississippi","4 wk ahead","Bin","percent","0.1","0.2",0
"16362","Mississippi","4 wk ahead","Bin","percent","0.2","0.3",0
"16363","Mississippi","4 wk ahead","Bin","percent","0.3","0.4",0
"16364","Mississippi","4 wk ahead","Bin","percent","0.4","0.5",0
"16365","Mississippi","4 wk ahead","Bin","percent","0.5","0.6",0
"16366","Mississippi","4 wk ahead","Bin","percent","0.6","0.7",0
"16367","Mississippi","4 wk ahead","Bin","percent","0.7","0.8",0
"16368","Mississippi","4 wk ahead","Bin","percent","0.8","0.9",0
"16369","Mississippi","4 wk ahead","Bin","percent","0.9","1.0",0
"16370","Mississippi","4 wk ahead","Bin","percent","1.0","1.1",0
"16371","Mississippi","4 wk ahead","Bin","percent","1.1","1.2",0
"16372","Mississippi","4 wk ahead","Bin","percent","1.2","1.3",0
"16373","Mississippi","4 wk ahead","Bin","percent","1.3","1.4",0
"16374","Mississippi","4 wk ahead","Bin","percent","1.4","1.5",0
"16375","Mississippi","4 wk ahead","Bin","percent","1.5","1.6",0
"16376","Mississippi","4 wk ahead","Bin","percent","1.6","1.7",0
"16377","Mississippi","4 wk ahead","Bin","percent","1.7","1.8",0
"16378","Mississippi","4 wk ahead","Bin","percent","1.8","1.9",0
"16379","Mississippi","4 wk ahead","Bin","percent","1.9","2.0",0
"16380","Mississippi","4 wk ahead","Bin","percent","2.0","2.1",0.001
"16381","Mississippi","4 wk ahead","Bin","percent","2.1","2.2",0.001
"16382","Mississippi","4 wk ahead","Bin","percent","2.2","2.3",0.004
"16383","Mississippi","4 wk ahead","Bin","percent","2.3","2.4",0.01
"16384","Mississippi","4 wk ahead","Bin","percent","2.4","2.5",0.006
"16385","Mississippi","4 wk ahead","Bin","percent","2.5","2.6",0.01
"16386","Mississippi","4 wk ahead","Bin","percent","2.6","2.7",0.015
"16387","Mississippi","4 wk ahead","Bin","percent","2.7","2.8",0.016
"16388","Mississippi","4 wk ahead","Bin","percent","2.8","2.9",0.013
"16389","Mississippi","4 wk ahead","Bin","percent","2.9","3.0",0.017
"16390","Mississippi","4 wk ahead","Bin","percent","3.0","3.1",0.023
"16391","Mississippi","4 wk ahead","Bin","percent","3.1","3.2",0.031
"16392","Mississippi","4 wk ahead","Bin","percent","3.2","3.3",0.029
"16393","Mississippi","4 wk ahead","Bin","percent","3.3","3.4",0.036
"16394","Mississippi","4 wk ahead","Bin","percent","3.4","3.5",0.031
"16395","Mississippi","4 wk ahead","Bin","percent","3.5","3.6",0.037
"16396","Mississippi","4 wk ahead","Bin","percent","3.6","3.7",0.028
"16397","Mississippi","4 wk ahead","Bin","percent","3.7","3.8",0.031
"16398","Mississippi","4 wk ahead","Bin","percent","3.8","3.9",0.035
"16399","Mississippi","4 wk ahead","Bin","percent","3.9","4.0",0.034
"16400","Mississippi","4 wk ahead","Bin","percent","4.0","4.1",0.037
"16401","Mississippi","4 wk ahead","Bin","percent","4.1","4.2",0.03
"16402","Mississippi","4 wk ahead","Bin","percent","4.2","4.3",0.024
"16403","Mississippi","4 wk ahead","Bin","percent","4.3","4.4",0.027
"16404","Mississippi","4 wk ahead","Bin","percent","4.4","4.5",0.031
"16405","Mississippi","4 wk ahead","Bin","percent","4.5","4.6",0.028
"16406","Mississippi","4 wk ahead","Bin","percent","4.6","4.7",0.02
"16407","Mississippi","4 wk ahead","Bin","percent","4.7","4.8",0.025
"16408","Mississippi","4 wk ahead","Bin","percent","4.8","4.9",0.021
"16409","Mississippi","4 wk ahead","Bin","percent","4.9","5.0",0.028
"16410","Mississippi","4 wk ahead","Bin","percent","5.0","5.1",0.016
"16411","Mississippi","4 wk ahead","Bin","percent","5.1","5.2",0.01
"16412","Mississippi","4 wk ahead","Bin","percent","5.2","5.3",0.018
"16413","Mississippi","4 wk ahead","Bin","percent","5.3","5.4",0.02
"16414","Mississippi","4 wk ahead","Bin","percent","5.4","5.5",0.016
"16415","Mississippi","4 wk ahead","Bin","percent","5.5","5.6",0.016
"16416","Mississippi","4 wk ahead","Bin","percent","5.6","5.7",0.017
"16417","Mississippi","4 wk ahead","Bin","percent","5.7","5.8",0.016
"16418","Mississippi","4 wk ahead","Bin","percent","5.8","5.9",0.017
"16419","Mississippi","4 wk ahead","Bin","percent","5.9","6.0",0.006
"16420","Mississippi","4 wk ahead","Bin","percent","6.0","6.1",0.017
"16421","Mississippi","4 wk ahead","Bin","percent","6.1","6.2",0.011
"16422","Mississippi","4 wk ahead","Bin","percent","6.2","6.3",0.001
"16423","Mississippi","4 wk ahead","Bin","percent","6.3","6.4",0.011
